2348189685	559735257,559735258,559735259,510953935,1351973198,477905355,1304550507,1423796752,1415697407,1417832426,1417289020,1421950590,1430526535,1297200364,1318076209,1416805411,1397734713,1332748907,568765498,1398272247,1305633134,1306387883,1332752591,568759717,559843769,1310956542,557395148,1310902982,1409394728,1409393937,1364727960,1364736176,1352321625,1307073565,1413340876,447926025,1400424356,1416143013,1413623463,1415864966,1313482921,1301346688,865378917,1314936312,1313614897,1330853346,1333353939,1326912254,1333356848,866122380,1315812361,1313702379,1302651867,1319379308,557393245,557513151,557396094,566044465,1366583113,558119424,1312664158
2478574423	307937,316486,65549,330217,36190906,28493645,186707,1345693072,27483206,28457932,502025938,64815,66265,64797,28838055,64048,574908698,554275189,25718007,477409118,38853722,191504,65890,64447,31514961,25706228,191489,225112,297523,112064,40140662,408250329,453491805,40140652,26390020,74488,26608518,121639,40140636,179004,27907863,316639,64293,307952,298258,65234,27867503,65855,30432215,224048,298655,316683,178978,27599190,28160879,64829,328218,178993,316756,28427258,25640674,28009003,316517,254945,86430,366021,213673,40140624,317245,273596,316702,28391402,65778,26304088,178795,317251,31514960,191560,114586,32705017,191525,189155,317149,191534,191528,191510,29392800,29379544,223297,171386,5240138,113610,113838,191508,308299,135355,66285,86947,316654,86477,31152040,33887627,27646405,316637,65227,316405,28636765,316686,280389,191588,118261,35307626,33471531,316510,308169,113936,111536,147801,86470,153784,4878120,86943,26402065,178921,213791,121531,26034822,135334,27599185,213617,26034820,64909,298277,28406634,26034821,64006,26467599,86971,67358,179796,29379542,25639351,28732234,26418879,189161,224837,25877497,135332,32450459,316509,5251908,5261521
2145762470	346576,400162138,115162,25707139,94841,320950,66476,29723028,190443,346075,347712,112899,26620756,27713976,318527,439100203,188489,368581,401722037,147030,33984203,64301,26584442,194769,94576,66365,211488,188278,115921,299741,316686,29728397,29723041,65018,65761,111536,152391,115794,63892,116869,82932,204666,217501,172416,212376,407002484,86849,29723022,317868,4871775,5251209,152266,5284516,191528,32701152,212430,224109,153784,186623,349079,63650,26260468,63914,212253,28914470,189396,308353,113811,189987,335191,28636060,158902,188927,67339,63136,188878,87000,94566,353653,28111608,34586038,190449,188057,190381,176640,190072,259541,5280042,28314060,119148,264948,189986,112908,276269,188820,190270,190352,85798,115569,390345,280761,190244,212233,363488,229731,114067,118940,188671,186345,188657,239188,188071,156374,306983,27646919,229010,256468,5279696,301035,349628,229285,60263,349892,110207,147258,114442,276129,228755,85792,276711,276734,327515,115250,191819,89770,287752,330706,152428,188175,27713963,318317,258235,69827,92428,284189,65642,95410,112678,236412,281906,288218,186269,188555,201485,276721,77131,306719,194405,115502,347355,346073,346069,347597,347758,346085,346083,347722,347822,346151,346076,347443,346079,5284499,347344,347274,347253,347610,347114,347537,346082,5266094,400162137,347272,346133,27678506,346074,347255,347624,347675,347704,346067,346071,346129,347511,347618,346066,347687,347119,347319,347076,347679,113900,347708,346347,4878120,193373,347705,27612698,170749,154480,95443,92612,193535,68302,116364,29343368,257849,4874722,4874733,229594,68101,282088,170435,74576,260974,330857,4876684,95643,328641,318592,229541,26620779,277766,172386,31341931,35040927,158093,116149,68288,116348,68350,110771
2507037283	421486605,135171,27867449,1334691621,27678741,188550,29729065,328169,26353080,65766,484123047,405790387,1345693072,551722315,546780471,28457932,29723041,515796159,26222115,407002484,64293,188878,316938,279104,1353414617,573359962,1299889486,27483203,171075,28732234,188552,135272,29379544,33471531,446508752,1432920566,27867489,34834448,27483199,34338900,28732269,27867428,40140666,118261,308353,29392800,1323304980,299352,5249111,34509415,453491805,1409181117,486111543,463352357,28160882,188556,1395406677,189987,212253,317868,66476,25707139,112678,555984413,170749,29343374,316486,27483202,1321739212,35283462,27867505,27598818,427595574,30245576,26584442,65919,26418879,25702170,224837,566506089,316405,121639,34922098,1332566421,298079,316686,26608518,186453,171191,188397,328171,31426608,500406833,453268145,30148268,298489,523248272,376647,1435920570,1345827147,28949444,217501,27646405,462866592,243927,147030,29723022,559261010,553795744,224088,32705019,453185984,433018893,234252,64625,566085974,191171,39224375,299090,191528,189143,471754772,65198,1456909022,188489,172416,229285,453268144,1350079138,298495,529114298,64833,1373100498,189140,29734314,297523,27599184,36569471,316510,234507,94639,135334,66265,29593497,451473846,1350625803,33875827,28940048,547110797,512298476,26402069,28111645,65800,28718300,29482344,188384,188175,65642,112705,92428,5271858,320950,212233,171269,347230,153784,316654,458013069,64874,188376,32958490,299448,27867503,26584453,298258,38853722,347355,66285,28660143,189155,25657578,224086,28009003,399364830,115162,65778,191232,308299,5261521,5256469,28391342,186331,219293,190360,28302393,40140652,28592539,1441074236,437802725,27867440,456175653,4878122,519338592,225112,25657581,308169,5231283,559351927,28138170,300136,28838219,94580,427142097,64048,135329,28403108,32835286,27483200,27901932,406475388,25643032,65234,34834449,366017,64638,187564,407927304,65312,571340767,446512709,191534,65802,25718007,25639351,191469,64797,27591220,186436,329925,223297,65923,26039333,306845,86849,26598212,282273,64443,67358,400075263,152392,65904,297629,5265772,66272,1380100575,29759373,64815,63892,28111625,86477,405089429,64634,263110,189431,188278,1326771455,254945,1320097328,32705017,27698711,28111632,66282,27946291,34916656,211238,263720,214044,521187320,26467599,28838055,213673,171530,347705,31889842,224133,26260469,5284036,28406634,1351743678,256066,66753,63661,86470,190270,67071,186980,178841,4878120,193535,113075
819433145	316678,316510,414980823,298246,299281,26418879,64922,306763,86470,26608635,244103,325965,25640675,112552,308299,27678740,38853631,27599184,248286,219293,29728018,299454,418284075,487590184,274096,244208,31452732,66670,5261521,274099,248263,244180,280389,28406635,88593,328568,28606102,256212,64825
2176407608	509106775,36924842,1376928823,32192783,428350227,443292322,515452664,1299354166,443277368,520461943,729163,446512251,443292321,27506191,750193,34852645,26131817,29932154,29107450,515453644,418708385,404783323,403012075,405599092,425684779,35956921,417250967,399353601,527190053,469272730,461332191,404783172,408532682,409646326,520461955,461124817,408522477,40915404,515452640,443277365,415787008,35307111
2147760874	488388942,488388943,666406,772173,772003,26349201,26349199,22711998,27751534,28444984,22790036,518261077,28029331,22727900,22845960,26524192,26590305,423314352,35726238,27626526,620679,409830542,488388944,26590306,22712007,441107125,22699154,29758029,27552874,576177,27514925,771917,22703760,29567155,561027,29550243,607462,27937297,28765234,22647930
894809345	29758203,563815,29017580,472219448,1379662222,530986968,454438545,571336152,531786301,22711655,426850114,543612338,22741396,438456502,31311162,461301621,454224285,443876328,22749811,29758212,461518667,22792963,418603066,768759,643034,700091,656410,33933274,480097777,28381010,26085700,22792897,35755522,475279822,4897583,32544922,22792955,409020555
476409294	509106775,30070747,461301621,444706077,437250681,779378,28181959,427419509,760533,662222,27485090,29046161,26108697,22705492,29719727,399367220,28387565,809268,440767322,29712183,27602839,796918,22746294,701026,435948236,435872450,744883,400689338,32719719,34364577,26108693,32174184,32431067,408250309,34497416,29043459,32897786,859470
2318990102	501220080,33035817,407002468,407007434,430793168,39227129,523570121,419373890,412175692,29740665,27903720,39635981,39224151,438904083,39224147,28411051,870163,445198872,31477983,416384526,25879281,28302615,25879279,520665023,4953172,870144,526569,499543,28469032,4908982,28786976,554242895
738414719	456063,28819600,4938680,696391,697946,4938683,28941631,540546581,872474,26274027,33525133,22781590,25916045,26274030,565940039,29460724,27534281,28211151,33861819,423228239,512828952,1316290367,1392728896,1466573001,635409,635396,4938692,831861,26274036,4938695,22795055,22795302,4938698,640456,22819820,4938701,4938702,461751664,842136,26274048,4938707
10702884	347230,346576,347597,346075,346073,347355,32701152,346069,347712,346072,347443,346151,347359,346085,346076,347114,347508,347537,346079,346083,347624,346082,26348100,346133,347344,347253,347511,346074,347272,27678488,346066,346457,347729,346086,347653,346068,346035,346071,346175
2003355941	5280196,114142,152428,115318,5250828,25638599,189315,190270,158717,158655,171530,115391,152426,186542,115162,188451,66476,212233,186453,186345,110207,5279696,5280038,188071,190449,190381,390345,27867372,276129,188057,276711,28314062,298880,256468,307003,190526,187993,156374,115569,276269,189907,106368,89770,153784,346576,77131,284125,189396,253265,229010,110146,109734,307525,158454,26090160,114067,191819,189987,190803,163635,229285,150992,188204,63650,257984,77127,188432,306983,186490,35621029,318648,186707,299116,29343372,189841,20931480,94639,152392,316637,330706,28403111,64927,186279,116869,152390,158093,28892111,86360,157121,26620756,114741,284189,201485,65642,158924,280120,25642125,115502,193535
645765966	186623,29378511,186855,187596,543656102,187916,187703,187935,186488,29343376,26075328,187786,188451,188489,187374,188651,188618,188642,186707,29343372,187387,186744,26620787,188591,186699,186436,186696,187408,187402,187341,186760,188459,188204,186843,26620756,187527,186490,188222,188575,187564,186421
97562281	188695,187427,188230,188699,191054,190883,190803,187418,188703,187525,190673,190530,187472,190554,188223,190539,190498,187425,190508,190449,190452,29715183,188209,190360,187722,190331,190270,190248,187584,190137,189629,189852,189849,188225,187727,188731,189315,189283,187983,188733,187621,189012,188977,188927,188151,187605,188137,188432,36861904,5240551,26222114,26429087,191310,191277,191286,191209,191085,190909,190888,190880,190807,27090748,190732,190701,190694,190670,188580,190527,190541,190551,190520,190483,190491,190363,190379,190337,190351,190348,190267,190279,190274,190276,190282,190272,190236,190233,190145,190140,190156,190150,189865,189835,189800,189807,189790,189325,189302,189227,189215,188967,188971,188969,189000,188989,188948,188159,188860,188847,188820,188802,188817,188682,188775,188736,188743,188596,188632,188629,188620,188623,188549,188527,188141,188130,188439,188261,187344,187348,188005,187995,188009,4875060,5257964,187672,187601,187649,187674,187261,187251,27090718,28732154,191307,191250,191128,191076,191136,191052,190906,190912,190882,190875,190810,190773,190737,190033,190715,188387,190713,188884,188843,190548,190536,190505,189748,190417,190405,190423,190429,29715195,190387,190366,190285,190287,190240,190133,189876,189838,189371,189785,189797,190343,189318,189333,189321,189015,189020,189006,189022,189017,188981,188796,188810,188806,188823,188739,188767,188600,188608,188511,188139,188448,188427,188305,188284,188248,188258,188271,188274,188281,188088,187340,188085,187999,188002,187256,187245,187282
884305905	27591220,536937122,215973,28785971,28457932,64927,188278,28496078,316510,29019489,447926711,571899365,210991,187322,27867443,94755,301024,213339,413142583,25640674,27598554,523248272,27867470,316583,28391671,28524076,188878,331249,28642613,26902929,27867505,224131,224063,331307,191510,224048,214137,27867428,330218,190380,213343,26902931,110836,27867475,30148268,33471531,25657581,66783,188550,31514961,38853722,300279,316405,28274119,187341,33075091,212376,211707,255650,64660,191528,27867449,308353,65923,4878120,186707,317885,63661,316488,187911,27867497,316938,26584453,27867506,316713,307115,472746454,94547,86849,299460,299981,300136,5262094,298258,298250,329925,451473846,308006,211015,64634,27867503,63892,65769,28718300
166397998	1351743678,153784,190380,5251908,110805,188835,27867503,25703028,40140636,28457932,34601387,26418911,118118,446508752,27599185,297523,188397,186436,28138170,188882,28111625,66765,328169,523248272,26608514,526080012,467011305,453185985,451473846,298495,28838219,406475388,110802,257315,94576,118083,26260468,188948,306845,188172,26467599,191510,188552,64328,29723421,28341498,193773,28111630,64412,135355,25657574,191504,187911,178921,32835286,407927304,29379542,298089,29379544,316517,213791,300136,299981,330217,188556,26034821,187937,135325,188230,172392,171254,86884,413142583,64922,186490,25702173,65766,26524408,188384,308353,26304079,68311,413142577,187374,186619,188459,188204,63661,299604,186331,113289,86489,187408,37156099,404184209,366017,28287199,317247,188878,188550,186760,307115,25639351,316654,65198,191508,31460312,65109,66753,5284516,115921,178993,190360,86849,113936,174140,39224375,32450459,192316,192384,66783,403711576,403710580,94639,27896612,32785335,118261,113900,110840,191534,40140624,111986,191528,25718007,27867428,111536,5260326,86943,113610,306709,190653,87263,308299,191171,86477
2333142183	108136,1412222520,1410490187,1407551413,1407214788,1374056689,1406648887,1425643256,1407998782,1374061040,1405319676,1361988914,1349292048,1390853266,1406648891,1410819954,1294899563,554241732,1334327077,1374061028,1411090061,1293953023,1378926893,156053,1390532238,526470685,1299570603,1404884182,1379148912,1359356908,1336856777,1297742319,346075,167912,108393,1296092106,865021614,1356350562,27733263,862099540,518904120,1373236574,1365393542,864647841,470547796,191819,27955653,1346104327,138793,115162,70447,152392,394670,1374056687,167916,1297750769,1294899029,27955654,104527,139385,569213279,1293886117,569997011,461519272,108299,65538,412493245,376824,862099032,174944,186453,573384240,64093,865460477,169185,88926,167975,432509882,26609650,63650,10308019,158589,862129612,28228294,188429,109998,362884,387603,108418,27588486,110796,864170511,343497,25788001,5250048,185792,190532,562594264,165361,190533,5279696,28577372,25706282,191702,29572689,60394,5246608,190582,535793433,29738941,29764100,77306,28403111
2828842343	188556,299460,118261,26584453,65198,30245576,63892,191528,316691,188550,306709,26402069,298489,308353,316756,280389,32701152,30148268,171530,64922,35307626,453491805,308169,169703,114037,213673,28138170,25718007,65766,32785700,347705,135355,158655,147030,152391,153784,191227,224109,65800,186436,328153,317868,25639351,212233,186453,110840,316908,316938,407677623,65923,65312,189367
2978989548	32705019,118261,65766,64386,191508,174122,188550,171370,191588,458013069,179004,5231283,224086,353638,308353,78633,26390019,5267006,307115,298495,64274,26467599,214137,118560,86624,135201,147030,316984,65923,32450459,28732234,26902929,40140664,40140626,113525
2945502611	64797,186436,317868,1415807960,65766,446508750,1415505717,94639,308299,308353,26348100,191171,406475388,280389,25640674,32708170,152392,28914470,172416,65800,118261,26584453,5256469,117614,189140,1332566421,188550,366017,25718007,33471531,191508,298258,400075263,191528,63661,186707,349079,212430,192384,1366874488,30148268,224086,27867475,25657578,330107,346069,190360,316637,316686,29723421,328153,347355,298495,25657581,29723028,32701152,25643032,212233,86477,188204,306845,213673,243927,193535,189987,194594,86849,407002484,115162,299116,28457932,158655,65642,421486605,188703,316486,26418879,152428,151646,29723022,66282,32705017
410293251	65234,65900,65904,33111724,65800,1462659723,65312,65847,64443,65778,27867449,27483206,64797,64625,66265,27483200,27483203,64922,31426608,64833,66285,66272,437802725,64293,65761,27483204,64874,64886,64638,64829,64815,64803,34509412,27483202,65766,65758,186331,65549,64792,65863,64550,64634,65923,65919,64048,29827237,32719588,65769,65763
929971396	29491503,412785579,4888929,28524850,34367205,425281002,26608110,28283602,774592,29150473,22649126,793887,27580740,28566497,414817,643000,534190,438462351,640545,722013,35778128,399555309,656537,28403161,29491499,487527170,28433268,435278010
2011406907	406907010,243927,186453,26608518,82268,5261521,234253,405790387,370776,229294,298061,86624,192702,317149,330217,5250032,29759373,28524084,94576,27511485,406475388,82056,305058,214033,33471531,330218,188878,298535,26353090,26562382,27937623,28111630,254746,316486,135355,5256495,94639
169154294	30148268,135355,28341638,33471531,65766,308353,67005,308299,188384,306845,191171,25657581,25718007,27867449,187937,118261,38853722,298061,82056,67422,224086,299604,288086,39224375,288075,307935,234070,316654,329925,26620821,31426608,26902930,308169,114024,212729,308006,306709,25718008,65769
2129489084	187996,187931,187786,187943,187775,32707753,28445139,188003,187923,188013,29095723,187700,186679,187703,187697,187986,29393455,187167,187927,5276911,187939,543656102,187998,187446,187693,34229116,187909,32707751,32707750,32707747,5278742,187779,28445141,187683,188006,188010,187686,187916,187706,211090,187907,187935,5276987,187714,187801
17051302	65165,31426608,27867448,27867449,64465,64833,64443,64634,65766,66285,65800,65875,27483200,65234,27483199,27483202,27483201,64797,186331,27483203,64985,5256760,64941,65778,64922,22198009,64931,64435,5247368,28160879,27483204,65261,26354130,64293,64574,64946,64815,65761,64638,64874,64829,64459,64625
564801446	34509411,29017184,64501,64496,1462659723,64443,27867449,64435,64566,64439,65919,27483203,27483204,27483202,27483206,27483201,28160886,65871,67196,64522,65896,65900,65904,65171,28160887,28160885,64453,64550,64634,64465,64429,64293,64481,64599,27867499,66265,64797,64561,65923,66524,65867,65162,64492,64941,28160881,64048
552661240	188843,188221,187322,191030,188896,188230,190602,191035,190652,190624,190649,190651,188185,187368,188888,188857,188223,187415,190089,187449,188197,188851,27090717,188218,187730,188205,187472,188215,188209,189607,189610,188172,189421,189658,187724,187737,188900,189613,189604,189648,189398,27090738,188169,188147,29019504,189635,189623,187597,187318,187584,188212,187692,189371,188407,187589,189367,188201,187970,188914,188854,188179,188905,188904,188860,188847,188159,188155,188151,188139,188141,188130,187977,188134,187348,187974,187573,187513,187601,187613,188233
2346373889	64574,65769,186331,65923,65919,65312,66524,65234,65165,65890,64288,64578,65855,65904,65867,64625,64638,64561,65761,27867449,64634,28160877,64522,64962,64956,64946,64936,64293,64026,65802,65800,64141,64111,66288,66285,66282,66265,64833,64829,64815,64797,27483199,27483203,27483206,27483202,27483204,26523013,65778
52342656	28838219,406475388,33761271,30870517,421486605,28453004,529114298,28453002,469508217,566506089,489814824,28453006,28453010,29414173,412573142,433018893,28453009,406475384,412573143,412573145,33984203,26584500,412573148,29723421,28453005,515627403,412573144,412573146,28453008,28453007,405681663
617019041	64293,27867449,574908698,31426608,34509411,567447039,65896,65900,65904,64501,64487,29017184,64496,65867,65927,65863,65845,65851,65839,65919,65890,65923,65855,34509412,33419854,64566,64443,64561,64453,64534,64550,64435,64570,64599,64556,64465,64492,64517,64429,64522,64447,29017185,64594,64421,64425,64578,64481,64574,64528,65225,65165,34509415,28160886,28160882,28160879,64682,25906125,551816010,437802725,431610389,65528,66265,65761,65533,1323302907,65766,65536,65769,65538,65778,65546,66272,64985,64048,25638273,478736172,64706,64677,64126,65487,64874,28481817,1300423074,25906124,65800,64312,64797,64634,186331,64093,28563317,28481103,493283125,65549,67572,67604,65074,25730757,27483204,438801672,64792,5418001
526859085	64293,63892,26584453,28111630,406475388,376647,407927304,37156099,229285,94547,28457932,34040816,26584442,94639,224086,347355,306709,404184209,212376,329925,346069,263609,234252,28111608,28111647,191508,317868,27483206,421486605,211488,317885,65761,299448,186888,451473847,64909,29343372,214029,254742,86477,192702,299352,25729105,298250,229066,26222115,330814,30148268,27901932,28838027,190276,82056,186707,5260326,118261,188550,5231283,223297,191534,5237132,244126,280388,28838055,34338902,64634,191528,27598817,298957,64922,32958490,189841,135355,64325,298258,186436,308353,26432068,25703028,36198921,38391212,31446447,202041,33085368,224825,279104,86971,38352086,34084972,25718010,28403108,31889842,188764,188556,224133,66765,81991,118156,26584861,26584907,27808716,29298997,89972,28406635,5240138,5240139,30482605,28732233,29751526,26418911,28274111,86470,28838219,212430,34338900,27678741,441120671,254659,280389,213791,223296,256077,244180,27927657,300136,94714,191171,28138170,111536,94682,82082,219293
755965175	115569,192702,191171,28009003,189140,316654,571899365,316510,328169,27867475,5258660,316498,25639351,33544931,306763,299981,189453,25657581,26584453,256212,307015,307024,306845,317251,65171,33471531,316637,118261,188550,188878,300136,94639,25718007,27867484,224077,400074284,186453
551095546	65923,65769,64093,64048,66285,27483202,64041,1306371615,65800,22198009,64126,64288,64677,64634,65528,64922,34880815,33418343,34509415,64045,33418337,64465,64561,65855,64556,29017184,64439,64496,551816010,28160882,65930,65900,25638273,65904,65896,65847,65919,64599,65549,64706,28563317,64825,28481818,28481104,493283125,437802725,65775,64874,64528,64447,64792,64829,65538,64803,27483203,27483201,65778,27483199,28432673,26354130,64886,66272,64550,33419854,26523013,64540,64638,64815,64574,64421,64820,64566,28160879,65487,65761,64809,64936,66265,64625,65099,65053,64435,64443,65766,27483206,64833,64699,186331,64293,27867449
2003872598	64325,191528,188550,5231283,63892,186323,118261,26402069,174120,189140,64386,191508,27511498,31152040,5231277,34613476,347355,26902936,26902930,212652,31877518,316486,33471531,234070,224086,308299,308353,353638,346069,65761,31877076,306845,5267006,25718007,64634,186488,25639351,186331,118083,234263,297523,5231298,64111,65766,186852,25727428,187937,5268106,115162,299090,407002487,316637,146899,28302393,117854,26902929
2388322013	316498,26402069,118261,65198,26584453,26353080,5231283,111536,458013069,191171,174122,191508,174120,191528,5260326,66783,107226,66282,66743,63892,188550,255604,213791,328156,308299,33471531,316686,308353,28949444,224837,224086,214333,328295,307015,298489,217965,316486,224133,298258,82082,86849,215317,189155,64355,86943,28748419,178921,219546,5250032,179768,247931,25718007,25639351,86477,65766,330107,65206,30148268,135355,32705017,186453,64269,112064,64797,280389,308169,5262094,188384,178993,32958490,27907601,66765,94639,27713352,219293,94598,192353,192648,214033,66476,25727428,243927,115162,82268,279103,94219,224048,213349,5232526,316637,316654,82056,307024,25877497,191510,27591711,224131,26902929
133619338	66272,94639,316938,118261,25702173,86849,308353,188384,25718007,191171,135355,191528,94545,65198,406475388,174122,307024,63892,26902929,280389,188550,316654,86477,26402069,65800,308299,30148268,29723421,28341498,366024,316637,94714,64377,28493645,421486605,25639351,64634,407927304,28718300,28068308,30245576,213673,28457932,33471531,188878,28949444,26353080,224837,308169,26418879,32192072,5256469,316686,298258,26402072,25961003,65766,234064,174120,28138170,31514961,64325,31889842,191534,28732234,254945,298250,307115,224131,25727428,298089,316486,224086,25643032,63661,306845,178993,5261521,234070,26467599,36190906,36569471,32450459,328169,118083,451473846,171075,191508,86464,89972,225112,28406634,234225,32958490,316498,26418911,458013333,366017,330217,64886
